platform_name,Date,Campaign,Insertion Order,Line Item,Creative,Revenue (USD),Impressions,Clicks,Total Conversions
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AGI-MitsumoriPaperless_Tax_AcrobatDC_35PlusAFS,0.431135,469,2,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AGI-PDFSeiri_Tax_AcrobatDC_35PlusAFS,0.542388,475,3,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AIAChat_NA_AcrobatDC_35PlusAFS,0.540641,467,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AIAHasenStatic_Hero_AcrobatDC_35PlusAFS,0.380105,325,2,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AIAInsight_NA_AcrobatDC_35PlusAFS,0.562484,555,2,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AIAnew_NA_AcrobatDC_35PlusAFS,0.415917,499,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_EditHasenStatic_Hero_AcrobatDC_35PlusAFS,0.270918,409,2,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_336x280_AGI-MitsumoriEdit_Tax_AcrobatDC_35PlusAFS,0.095813,274,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_336x280_AGI-MitsumoriKanri_Tax_AcrobatDC_35PlusAFS,0.087476,273,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_336x280_AGI-MitsumoriPaperless_Tax_AcrobatDC_35PlusAFS,0.246259,596,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_336x280_AGI-PDFSeiri_Tax_AcrobatDC_35PlusAFS,0.162792,496,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_336x280_AIAHasenStatic_Hero_AcrobatDC_35PlusAFS,0.080912,277,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_336x280_EditHasenStatic_Hero_AcrobatDC_35PlusAFS,0.140815,356,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_728x90_AGI-MitsumoriEdit_Tax_AcrobatDC_35PlusAFS,0.77277,2137,3,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_728x90_AGI-MitsumoriKanri_Tax_AcrobatDC_35PlusAFS,0.688407,1830,2,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_728x90_AGI-MitsumoriPaperless_Tax_AcrobatDC_35PlusAFS,0.800554,2122,3,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_728x90_AGI-PDFSeiri_Tax_AcrobatDC_35PlusAFS,0.939037,2382,6,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_728x90_AIAChat_NA_AcrobatDC_35PlusAFS,1.16541,2886,2,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_728x90_AIAHasenStatic_Hero_AcrobatDC_35PlusAFS,1.241381,3031,2,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_728x90_AIAInsight_NA_AcrobatDC_35PlusAFS,0.792161,2239,5,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_728x90_AIAnew_NA_AcrobatDC_35PlusAFS,1.020309,2737,4,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_AffinitySEG_JP_DSK_BAN_Acrobat-DV360-AFS,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_728x90_EditHasenStatic_Hero_AcrobatDC_35PlusAFS,1.026037,2626,4,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AGI-MitsumoriEdit_Tax_AcrobatDC_35PlusCons,0.243646,545,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AGI-MitsumoriKanri_Tax_AcrobatDC_35PlusCons,0.362006,928,2,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AGI-MitsumoriPaperless_Tax_AcrobatDC_35PlusCons,0.22634,534,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AGI-PDFSeiri_Tax_AcrobatDC_35PlusCons,0.226629,487,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AIAChat_NA_AcrobatDC_35PlusCons,0.263939,611,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AIAHasenStatic_Hero_AcrobatDC_35PlusCons,0.233742,551,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AIAInsight_NA_AcrobatDC_35PlusCons,0.278205,697,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AIAnew_NA_AcrobatDC_35PlusCons,0.364782,878,2,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_EditHasenStatic_Hero_AcrobatDC_35PlusCons,0.161288,389,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AGI-MitsumoriEdit_Tax_AcrobatDC_35PlusCons,0.850353,1905,3,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AGI-MitsumoriKanri_Tax_AcrobatDC_35PlusCons,0.285114,778,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AGI-MitsumoriPaperless_Tax_AcrobatDC_35PlusCons,0.839844,1741,2,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AGI-PDFSeiri_Tax_AcrobatDC_35PlusCons,0.526612,1099,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AIAChat_NA_AcrobatDC_35PlusCons,0.922614,1642,4,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AIAHasenStatic_Hero_AcrobatDC_35PlusCons,0.377064,671,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AIAInsight_NA_AcrobatDC_35PlusCons,0.932379,1701,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AIAnew_NA_AcrobatDC_35PlusCons,0.616667,1040,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_EditHasenStatic_Hero_AcrobatDC_35PlusCons,0.369661,718,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AGI-MitsumoriEdit_Tax_AcrobatDC_35PlusCons,0.599392,927,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AGI-MitsumoriKanri_Tax_AcrobatDC_35PlusCons,0.568599,921,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AGI-MitsumoriPaperless_Tax_AcrobatDC_35PlusCons,0.699583,1054,3,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AGI-PDFSeiri_Tax_AcrobatDC_35PlusCons,0.692595,832,3,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AIAChat_NA_AcrobatDC_35PlusCons,0.591014,863,3,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AIAHasenStatic_Hero_AcrobatDC_35PlusCons,0.380244,580,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AIAInsight_NA_AcrobatDC_35PlusCons,0.773161,939,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AIAnew_NA_AcrobatDC_35PlusCons,0.603913,902,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_EditHasenStatic_Hero_AcrobatDC_35PlusCons,0.972375,954,2,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_336x280_AGI-MitsumoriEdit_Tax_AcrobatDC_35PlusCons,0.294051,539,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_336x280_AGI-MitsumoriKanri_Tax_AcrobatDC_35PlusCons,0.399872,822,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_336x280_AGI-MitsumoriPaperless_Tax_AcrobatDC_35PlusCons,0.401888,664,1,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_336x280_AGI-PDFSeiri_Tax_AcrobatDC_35PlusCons,0.302662,624,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_336x280_AIAHasenStatic_Hero_AcrobatDC_35PlusCons,0.17994,398,0,0
DV360,6/3/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CPN 35+,DV360_FY23Acrobat_PSP_Affinity_JP_DSK_BAN_Acrobat-DV360-AFS Consideration,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_336x280_EditHasenStatic_Hero_AcrobatDC_35PlusCons,0.318803,575,0,0
